
epsilon = 0.1;
        gamma = 0.98;
        alpha = 0.6; reward -1000/+1


[Log] Agent Object Initialized (agent.js, line 8)
> Selected Element
< <body>…</body> = $1
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 78 totalScore 128 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 14 StepCount 79 totalScore 129 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 14 StepCount 80 totalScore 136 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 14 StepCount 81 totalScore 140 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 14 StepCount 82 totalScore 143 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 83 totalScore 143 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 14 StepCount 84 totalScore 144 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 14 StepCount 85 totalScore 147 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 14 StepCount 86 totalScore 154 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 87 totalScore 154 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 14 StepCount 88 totalScore 161 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 14 StepCount 89 totalScore 162 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 90 totalScore 162 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 91 totalScore 162 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 92 totalScore 162 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 14 StepCount 93 totalScore 164 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 94 totalScore 164 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 95 totalScore 164 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 14 StepCount 96 totalScore 167 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 97 totalScore 167 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 14 StepCount 98 totalScore 168 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 99 totalScore 168 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 100 totalScore 168 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 101 totalScore 168 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 14 StepCount 102 totalScore 169 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 14 StepCount 103 totalScore 171 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 104 totalScore 171 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 105 totalScore 171 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 14 StepCount 106 totalScore 172 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 107 totalScore 172 (index.js, line 239)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 14 StepCount 108 totalScore 172 (index.js, line 239)
